190,63.9296,0.379111
190,64.0359,0.379111
190,64.1434,0.378947
190,64.3003,0.378947
190,64.4352,0.368421
190,64.5329,0.368421
190,64.6386,0.368421
190,64.7193,0.363158
190,64.8518,0.357895
190,64.9285,0.357895
190,65.0231,0.357895
190,65.104,0.352632
190,65.1862,0.351997
190,65.3268,0.347532
190,65.4314,0.347532
190,65.5089,0.347532
190,65.5989,0.347532
190,65.6664,0.342105
190,65.7425,0.337006
190,65.8179,0.337006
190,65.9061,0.337006
190,66.0264,0.336842
190,66.1288,0.321053
190,66.2693,0.315789
190,66.3545,0.315789
190,66.4808,0.310526
190,66.6251,0.294737
190,66.6736,0.283882
190,66.7508,0.278947
190,66.8551,0.268421
190,67.0194,0.257895
190,67.2127,0.247368
190,67.2462,0.236842
190,67.3353,0.231579
190,67.4666,0.231579
190,67.5652,0.231579
190,67.6566,0.231579
190,67.7676,0.231579
190,67.8819,0.231579
190,67.9486,0.224809
190,68.0046,0.205263
190,68.1041,0.2
190,68.2604,0.194737
190,68.4131,0.178947
190,68.5814,0.178947
190,68.6645,0.178947
190,68.7646,0.173684
190,68.9206,0.168421
190,68.9793,0.163158
190,69.0311,0.157895
190,69.1778,0.157313
190,69.232,0.152632
190,69.2946,0.147368
190,69.3929,0.136097
190,69.477,0.126316
190,69.6156,0.126316
190,69.7297,0.126316
190,69.7945,0.121053
190,69.9014,0.109677
190,69.9546,0.1
190,70.0163,0.0894737
190,70.0844,0.0894737
190,70.1806,0.0894737
190,70.2069,0.0842105
190,70.2494,0.0631579
190,70.3092,0.0473684
190,70.4103,0.0421053
190,70.4971,0.0421053
190,70.5805,0.0421053
190,70.6961,0.0421053
190,70.7723,0.0421053
190,70.862,0.0421053
190,70.9616,0.0421053
190,71.0576,0.0421053
190,71.1533,0.0421053
190,71.2396,0.0421053
190,71.3257,0.0421053
190,71.4001,0.0421053
190,71.4225,0.0421053
190,71.5382,0.0421053
190,71.6404,0.0421053
190,71.7398,0.0421053
190,71.7687,0.0315789
190,71.826,0.0263158
190,71.9374,0.0254669
190,71.9857,0.0157895
190,72.1061,0.0157895
190,72.2162,0.0157895
190,72.3368,0.0157895
190,72.4682,0.0157895
190,72.5795,0.0157895
190,72.6878,0.0157895
190,72.7839,0.0157895
190,72.8955,0.0157895
190,73.0176,0.0157895
190,73.1032,0.0157895
190,73.1809,0.0157895
190,73.2994,0.0157895
190,73.3713,0.0105263
190,73.4325,0.00526316
190,73.5368,0.00526316
