1e+75,0.084439,1e+75
1e+75,0.0845201,1e+75
1e+75,0.176464,1e+75
1e+75,0.406458,1e+75
1e+75,0.406471,1e+75
2086,0.961447,1
1171,1.56209,1
1052,2.04881,1
1002,2.76285,1
965,3.06659,1
883,3.47398,1
857,4.12911,1
845,4.80672,1
820,5.29696,1
817,5.79621,1
817,6.28344,1
787,6.57505,1
786,6.92843,1
754,7.28163,1
753,7.49931,1
753,7.6782,1
734,7.94549,1
733,8.18583,1
721,8.38387,1
721,8.59272,1
721,8.85898,1
684,9.09388,1
662,9.46427,1
660,9.71565,1
650,9.96479,1
631,10.165,1
631,10.3433,1
631,10.4268,1
617,10.5411,1
606,10.7441,1
540,10.9498,1
523,11.0978,1
512,11.3242,1
512,11.6535,1
512,12.0919,1
512,12.4067,1
512,12.7139,1
491,13.1847,1
491,13.7523,1
490,14.0662,1
476,14.2907,1
476,14.5625,1
464,14.7928,1
427,15.2951,1
427,15.707,1
427,15.851,1
392,16.1035,1
392,16.2962,1
388,16.6163,1
336,16.9345,1
334,17.2699,1
320,17.5033,1
317,17.7635,1
301,17.9318,1
301,18.1131,1
299,18.6554,1
291,19.0257,1
290,19.9221,1
289,20.4629,1
286,20.7434,1
275,21.4564,1
275,21.8195,1
275,22.2206,1
275,22.3436,1
270,22.661,1
270,22.9107,1
270,23.2745,1
270,23.3854,1
270,23.4875,1
269,23.8492,1
261,24.0775,1
251,24.4112,1
251,24.6877,1
247,24.8926,1
235,25.0218,1
235,25.4155,1
235,25.8736,1
230,26.0971,1
230,26.5097,1
230,26.6814,1
230,26.9869,1
230,27.2119,1
228,27.5373,1
226,27.7876,1
226,27.8664,1
226,28.3775,1
223,28.5871,1
223,28.7374,1
223,28.9046,1
223,29.3783,1
223,29.6549,1
223,29.9886,1
223,30.2488,1
223,31.0709,0.887892
218,31.5318,0.880734
217,31.8213,0.880184
210,31.9817,0.866667
210,32.1026,0.838095
210,32.7263,0.82381
210,32.9963,0.804762
210,33.2067,0.8
210,33.3963,0.798499
210,33.5738,0.789409
210,33.6101,0.766667
210,33.6257,0.761905
210,33.7961,0.757143
210,33.9439,0.757143
209,34.193,0.755981
209,34.2648,0.741627
209,34.4588,0.712919
209,34.6384,0.69378
209,34.7498,0.69378
209,34.9686,0.69378
209,35.1546,0.69378
209,35.4713,0.69378
205,35.6538,0.687805
202,35.8515,0.683168
202,36.0921,0.683168
201,36.2551,0.681592
201,36.4825,0.676617
197,36.6541,0.654822
197,36.8834,0.629442
197,37.011,0.619289
197,37.1902,0.609137
197,37.3571,0.593909
197,37.5024,0.592347
197,37.8961,0.573604
197,38.0372,0.546104
197,38.1697,0.543147
197,38.4268,0.538071
197,38.5281,0.527919
197,38.711,0.527919
197,38.8798,0.519024
197,38.9963,0.496467
197,39.0583,0.477157
197,39.1684,0.477157
197,39.3106,0.477157
197,39.4214,0.477157
197,39.5342,0.472081
197,39.6509,0.461929
197,39.7613,0.446701
197,39.8631,0.436548
197,39.9153,0.42132
197,40.0256,0.411168
197,40.147,0.411168
197,40.2546,0.411168
197,40.3819,0.411168
197,40.5544,0.411168
192,40.7731,0.385417
190,41.1268,0.373279
190,41.1919,0.363158
190,41.2534,0.325855
190,41.3223,0.315789
190,41.3975,0.3
190,41.4768,0.294737
190,41.6803,0.263158
190,41.7514,0.236842
190,41.8753,0.236842
190,41.9582,0.231579
190,42.0549,0.231579
190,42.0918,0.205263
190,42.1719,0.189474
190,42.2026,0.178947
190,42.3283,0.152632
190,42.3497,0.152632
190,42.3739,0.152632
190,42.4264,0.126316
190,42.603,0.1
190,42.6285,0.0842105
190,42.771,0.0473684
190,42.8935,0.0421053
190,42.9913,0.0263158
190,43.074,0.0157895
190,43.1844,0.0157895
