1e+75,0.058717,1e+75
1e+75,0.0587959,1e+75
1e+75,0.113927,1e+75
1e+75,0.181349,1e+75
1e+75,0.18192,1e+75
1e+75,0.253301,1e+75
1e+75,0.253998,1e+75
1e+75,0.309081,1e+75
1e+75,0.309698,1e+75
1e+75,0.337585,1e+75
1e+75,0.338183,1e+75
39,0.35611,1
39,0.36499,1
39,0.365583,1
39,0.511174,1
39,0.511187,1
37,1.62666,1
37,2.11664,1
34,2.48596,1
33,2.88299,1
30,3.21961,1
29,3.47171,1
28,3.71026,1
25,4.16907,1
24,4.33275,1
23,4.5719,1
22,4.89689,1
21,5.06556,1
21,5.19749,1
20,5.41628,1
20,5.52172,1
20,5.61658,1
20,5.68543,1
20,5.84091,1
19,5.98512,1
19,6.12545,1
18,6.34235,1
18,6.47867,1
16,6.8708,1
15,7.00333,1
14,7.12312,1
13,7.27929,1
12,7.48769,1
12,7.65538,1
11,7.81592,1
10,8.06925,1
10,8.22335,1
9,8.39652,1
9,8.55752,1
9,8.70829,1
8,8.86081,1
8,8.92851,1
8,9.00493,1
8,9.10809,1
8,9.27655,1
8,9.54131,1
8,9.63085,1
8,9.72558,1
8,9.85658,1
8,9.95143,1
8,10.1837,1
8,10.3127,1
7,10.5778,1
7,10.7158,1
7,10.8127,1
7,10.9294,1
6,11.0834,1
6,11.2967,1
6,11.3909,1
6,11.5082,1
6,11.6269,1
6,11.7263,1
6,11.8114,1
6,11.8969,1
6,12.0016,1
6,12.0726,1
6,12.1608,1
6,12.2903,1
6,12.4378,1
6,12.5615,1
6,12.6715,1
6,12.8271,1
6,12.9008,1
6,12.9867,1
6,13.0914,1
6,13.1524,1
6,13.2549,1
6,13.381,1
6,13.5054,1
6,13.6521,1
6,13.7269,1
6,13.7959,1
6,13.8692,1
6,13.9786,1
6,14.168,1
5,14.3166,1
5,14.4183,1
5,14.5751,1
5,14.665,1
5,14.7937,1
5,14.9109,1
5,15.0961,1
5,15.1712,1
5,15.3031,1
5,15.4066,1
5,15.6193,1
5,15.7034,1
5,15.7822,1
5,15.9482,1
5,16.0271,1
5,16.1964,1
5,16.2581,1
5,16.3433,1
5,16.5559,1
5,16.6714,1
5,16.7671,1
5,16.8531,1
5,16.9489,1
5,17.0312,1
5,17.106,1
5,17.166,1
5,17.2952,1
5,17.3981,1
5,17.4498,1
5,17.5443,1
5,17.6304,1
5,17.7574,1
5,17.8803,1
5,17.951,1
5,18.0209,1
5,18.1014,1
5,18.2267,1
5,18.3082,1
5,18.4118,1
5,18.5737,1
